channelID,userChannelID,channelURL,timeShift,channelSDP,timeShiftURL,channelLogoStruct,channelPurchased,channelFECPort,channelType,channelName,group,timeShiftPublished,rtpAvailable,rtspAvailable
00000001000000050000000000000473,52,igmp://239.3.1.211:8064,True,igmp://239.3.1.211:8064,rtsp://61.135.88.136/PLTV/88888892/224/3221225999/10000100000000060000000000205203_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,安徽卫视高清,卫视频道,True,True,False
00000001000000050000000000000514,366,igmp://239.3.1.82:4120,True,igmp://239.3.1.82:4120,rtsp://61.135.88.136/PLTV/88888892/224/3221226026/10000100000000060000000000285654_0.smil,,True,0,null,鉴赏,无分类,False,True,True
00000001000000050000000000000515,367,igmp://239.3.1.83:4120,True,igmp://239.3.1.83:4120,rtsp://61.135.88.136/PLTV/88888892/224/3221226021/10000100000000060000000000285655_0.smil,,True,0,null,墨宝,无分类,False,True,True
00000001000000050000000000000526,377,igmp://239.3.1.93:4120,True,igmp://239.3.1.93:4120,rtsp://61.135.88.136/PLTV/88888892/224/3221226034/10000100000000060000000000285685_0.smil,,True,0,null,家庭影院,无分类,False,True,True
00000001100000051406111514059258,75,igmp://239.3.1.212:8060,True,igmp://239.3.1.212:8060,rtsp://61.135.88.136/PLTV/88888892/224/3221226004/10000100000000060000000000205204_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,纪实频道HD,无分类,False,False,False
00000001000000050000000000000498,355,igmp://239.3.1.71:4120,False,igmp://239.3.1.71:4120,rtsp://61.135.88.136/PLTV/88888892/224/3221226043/10000100000000060000000000286229_0.smil,,True,0,null,地理,无分类,False,True,False
00000001000000050000000000000265,46,igmp://239.3.1.137:8036,True,igmp://239.3.1.137:8036,rtsp://61.135.88.136/PLTV/88888892/224/3221225957/10000100000000060000000000146902_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,浙江卫视高清,卫视频道,True,True,False
00000001000000050000000000000483,14,igmp://239.3.1.65:8132,True,igmp://239.3.1.65:8132,rtsp://61.135.88.136/PLTV/88888892/224/3221226035/10000100000000060000000000285837_0.smil,,True,0,null,CCTV-14高清,CCTV频道,True,True,False
00000001000000050000000000000482,12,igmp://239.3.1.64:8124,True,igmp://239.3.1.64:8124,rtsp://61.135.88.136/PLTV/88888892/224/3221226040/10000100000000060000000000285836_0.smil,,True,0,null,CCTV-12高清,CCTV频道,True,True,True
01010001000000050000000000000017,37,igmp://239.3.1.95:8001,True,igmp://239.3.1.95:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221226005/10000100000000060000000000285122_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,淘剧场,无分类,False,True,False
00000001000000050000000000000445,72,igmp://239.3.1.142:8048,True,igmp://239.3.1.142:8048,rtsp://61.135.88.136/PLTV/88888892/224/3221225983/10000100000000060000000000176932_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,广东卫视高清,卫视频道,True,True,True
00000001000000050000000000000448,170,igmp://239.3.1.147:9268,True,igmp://239.3.1.147:9268,rtsp://61.135.88.136/PLTV/88888892/224/3221225986/10000100000000060000000000176933_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,嘉佳卡通,卫视频道,True,True,False
00000001000000050000000000000195,41,igmp://239.3.1.132:8012,True,igmp://239.3.1.132:8012,rtsp://61.135.88.136/PLTV/88888892/224/3221225871/10000100000000060000000000025095_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,湖南卫视高清,卫视频道,True,True,False
00000001000000050000000000000103,207,igmp://239.3.1.199:9000,True,igmp://239.3.1.199:9000,rtsp://61.135.88.136/PLTV/88888892/224/3221225859/10000100000000060000000000025083_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,少儿动画,无分类,False,True,True
01010001000000050000000000000020,22,igmp://239.3.1.242:8000,True,igmp://239.3.1.242:8000,rtsp://61.135.88.136/PLTV/88888892/224/3221225868/10000100000000060000000000025097_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,BRTV文艺高清,BRTV频道,True,True,True
01010001000000050000000000000003,123,igmp://239.3.1.227:8000,False,igmp://239.3.1.227:8000,rtsp://61.135.88.136/PLTV/88888892/224/3221225812/10000100000000060000000000025040_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,BRTV纪实科教,BRTV频道,False,True,False
01010001000000050000000000000007,127,igmp://239.3.1.231:8000,False,igmp://239.3.1.231:8000,rtsp://61.135.88.136/PLTV/88888892/224/3221225815/10000100000000060000000000025039_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,BRTV生活,BRTV频道,False,True,False
01010001000000050000000000000018,505,igmp://239.3.1.253:8001,False,igmp://239.3.1.253:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221225966/10000100000000060000000000157829_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,轮播频道5,无分类,False,False,False
01010001000000050000000000000005,125,igmp://239.3.1.229:8000,False,igmp://239.3.1.229:8000,rtsp://61.135.88.136/PLTV/88888892/224/3221225810/10000100000000060000000000025037_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,BRTV财经,BRTV频道,False,True,False
01010001000000050000000000000127,502,igmp://239.3.1.140:8001,True,igmp://239.3.1.140:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221225893/10000100000000060000000000146741_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,VBR测试-2,无分类,False,True,True
01010001000000050000000000000006,126,igmp://239.3.1.230:8000,False,igmp://239.3.1.230:8000,rtsp://61.135.88.136/PLTV/88888892/224/3221225806/10000100000000060000000000025035_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,BRTV体育休闲,无分类,False,False,False
01010001000000050000000000000002,122,igmp://239.3.1.226:8000,False,igmp://239.3.1.226:8000,rtsp://61.135.88.136/PLTV/88888892/224/3221225817/10000100000000060000000000025041_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,BRTV文艺,BRTV频道,False,True,False
00000001000000050000000000000477,2,igmp://239.3.1.60:8084,True,igmp://239.3.1.60:8084,rtsp://61.135.88.136/PLTV/88888892/224/3221226036/10000100000000060000000000285832_0.smil,,True,0,null,CCTV-2高清,CCTV频道,True,True,True
00000001000000050000000000000478,9,igmp://239.3.1.62:8112,True,igmp://239.3.1.62:8112,rtsp://61.135.88.136/PLTV/88888892/224/3221226038/10000100000000060000000000285834_0.smil,,True,0,null,CCTV-9高清,CCTV频道,True,True,True
00000001000000050000000000000485,7,igmp://239.3.1.61:8104,True,igmp://239.3.1.61:8104,rtsp://61.135.88.136/PLTV/88888892/224/3221226031/10000100000000060000000000285833_0.smil,,True,0,null,CCTV-7高清,CCTV频道,True,True,True
00000001000000050000000000000197,74,igmp://239.3.1.134:8020,True,igmp://239.3.1.134:8020,rtsp://61.135.88.136/PLTV/88888892/224/3221225869/10000100000000060000000000025093_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,深圳卫视高清,卫视频道,True,True,True
00000001000000050000000000000196,53,igmp://239.3.1.133:8016,True,igmp://239.3.1.133:8016,rtsp://61.135.88.136/PLTV/88888892/224/3221225864/10000100000000060000000000025092_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,黑龙江卫视高清,卫视频道,False,True,True
00000001000000050000000000000480,10,igmp://239.3.1.63:8116,True,igmp://239.3.1.63:8116,rtsp://61.135.88.136/PLTV/88888892/224/3221226033/10000100000000060000000000285835_0.smil,,True,0,null,CCTV-10高清,CCTV频道,True,True,False
00000001000000050000000000000109,203,igmp://239.3.1.195:9024,True,igmp://239.3.1.195:9024,rtsp://61.135.88.136/PLTV/88888892/224/3221225857/10000100000000060000000000025082_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,经典电影,无分类,False,True,True
01010001000000050000000000000126,515,igmp://239.3.1.139:8001,False,igmp://239.3.1.139:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221225892/10000100000000060000000000146742_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,VBR测试-1,无分类,False,True,False
00000001000000050000000000000510,362,igmp://239.3.1.78:4120,True,igmp://239.3.1.78:4120,rtsp://61.135.88.136/PLTV/88888892/224/3221226022/10000100000000060000000000285650_0.smil,,True,0,null,戏曲,无分类,False,True,True
00000001000000050000000000000546,379,igmp://239.3.1.237:4120,True,igmp://239.3.1.237:4120,rtsp://61.135.88.136/PLTV/88888892/224/3221226051/10000100000000060000000000332895_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,IPTV5＋高清,无分类,False,False,False
00000001000000050000000000000615,345,igmp://239.3.1.217:4220,True,igmp://239.3.1.217:4220,rtsp://61.135.88.136/PLTV/88888892/224/3221226140/10000100000000060000000001154848_0.smil,,True,0,null,CGTN西班牙语,CCTV频道,True,True,True
00000001000000050000000000000613,343,igmp://239.3.1.215:4220,True,igmp://239.3.1.215:4220,rtsp://61.135.88.136/PLTV/88888892/224/3221226151/10000100000000060000000001154843_0.smil,,True,0,null,CGTN英语,CCTV频道,True,True,True
00000001000000050000000000000612,342,igmp://239.3.1.214:4220,True,igmp://239.3.1.214:4220,rtsp://61.135.88.136/PLTV/88888892/224/3221226149/10000100000000060000000001154841_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,CCTV-4美洲高清,CCTV频道,True,True,True
00000001000000050000000000000611,341,igmp://239.3.1.213:4220,True,igmp://239.3.1.213:4220,rtsp://61.135.88.136/PLTV/88888892/224/3221226138/10000100000000060000000001154838_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,null,CCTV-4欧洲高清,CCTV频道,True,True,True
00000001000000050000000000000618,348,igmp://239.3.1.220:4220,True,igmp://239.3.1.220:4220,rtsp://61.135.88.136/PLTV/88888892/224/3221226144/10000100000000060000000001154854_0.smil,,True,0,null,CGTN俄语,CCTV频道,True,True,True
00000001000000050000000000000617,347,igmp://239.3.1.219:4220,True,igmp://239.3.1.219:4220,rtsp://61.135.88.136/PLTV/88888892/224/3221226155/10000100000000060000000001154853_0.smil,,True,0,null,CGTN阿拉伯语,CCTV频道,True,True,True
00000001000000050000000000000616,346,igmp://239.3.1.218:4220,True,igmp://239.3.1.218:4220,rtsp://61.135.88.136/PLTV/88888892/224/3221226142/10000100000000060000000001154852_0.smil,,True,0,null,CGTN法语,CCTV频道,True,True,True
00000001000000050000000000000614,344,igmp://239.3.1.216:4220,True,igmp://239.3.1.216:4220,rtsp://61.135.88.136/PLTV/88888892/224/3221226153/10000100000000060000000001154845_0.smil,,True,0,null,CGTN英文纪录,CCTV频道,True,True,True
01010001000000050000000000000407,23,igmp://239.3.1.115:8000,True,,rtsp://61.135.88.136/PLTV/88888892/224/3221226143/10000100000000060000000001010594_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,BRTV纪实科教高清,BRTV频道,True,True,True
01010001000000050000000000000408,25,igmp://239.3.1.116:8000,True,,rtsp://61.135.88.136/PLTV/88888892/224/3221226134/10000100000000060000000001010593_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,BRTV财经高清,BRTV频道,True,True,True
01010001000000050000000000000409,27,igmp://239.3.1.117:8000,True,,rtsp://61.135.88.136/PLTV/88888892/224/3221226141/10000100000000060000000001010592_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,BRTV生活高清,BRTV频道,True,True,True
01010001000000050000000000000412,403,igmp://239.3.1.120:8000,False,,rtsp://61.135.88.136/PLTV/88888892/224/3221226137/10000100000000060000000001010588_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,BRTV体育休闲4K HDR,无分类,False,False,False
01010001000000050000000000000413,404,igmp://239.3.1.121:8000,False,,rtsp://61.135.88.136/PLTV/88888892/224/3221226130/10000100000000060000000001010587_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,BRTV体育休闲4K SDR,无分类,False,False,False
00000001000000050000000000000602,13,igmp://239.3.1.124:8128,True,igmp://239.3.1.124:8128,rtsp://61.135.88.136/PLTV/88888892/224/3221226145/10000100000000060000000001103864_0.smil,,True,0,1,CCTV-13高清,CCTV频道,True,True,False
00000001000000050000000000000609,57,igmp://239.3.1.122:8160,True,igmp://239.3.1.122:8160,rtsp://61.135.88.136/PLTV/88888892/224/3221226147/10000100000000060000000001103866_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,重庆卫视高清,卫视频道,True,True,True
00000001000000050000000000000608,58,igmp://239.3.1.123:8164,True,igmp://239.3.1.123:8164,rtsp://61.135.88.136/PLTV/88888892/224/3221226136/10000100000000060000000001103865_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,江西卫视高清,卫视频道,True,True,True
00000001000000050000000000000606,85,igmp://239.3.1.245:2000,False,,rtsp://61.135.88.136/PLTV/88888892/224/3221226172/10000100000000060000000001785134_0.smil,,True,0,1,CCTV4K超高清,CCTV频道,False,True,True
01010001000000050000000000000465,49,igmp://239.3.1.160:8001,True,igmp://239.3.1.160:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221226166/10000100000000060000000001476155_0.smil,,True,0,1,聚鲨环球,体验频道,True,True,False
00000001000000050000000000000619,78,igmp://239.3.1.240:8172,True,,rtsp://61.135.88.136/PLTV/88888892/224/3221226161/10000100000000060000000001233339_0.smil,,True,0,1,吉林卫视高清,卫视频道,False,True,True
01010001000000050000000000000455,60,igmp://239.3.1.190:8001,True,,rtsp://61.135.88.136/PLTV/88888892/224/3221226171/10000100000000060000000001311653_0.smil,,True,0,1,优购物精选,无分类,False,False,False
01010001000000050000000000000456,61,igmp://239.3.1.191:8001,True,,rtsp://61.135.88.136/PLTV/88888892/224/3221226169/10000100000000060000000001311650_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,时尚购物精选,无分类,False,False,False
01010001000000050000000000000457,79,igmp://239.3.1.188:8001,True,igmp://239.3.1.188:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221226173/10000100000000060000000001341044_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,中国交通,卫视频道,True,True,False
00000001000000050000000000000631,59,igmp://239.3.1.50:8184,True,,rtsp://61.135.88.136/PLTV/88888892/224/3221226189/382569577.smil,,True,0,1,河南卫视高清,卫视频道,True,True,False
01010001000000050000000000000438,43,igmp://239.3.1.223:8001,True,,rtsp://61.135.88.136/PLTV/88888892/224/3221226159/10000100000000060000000001189974_0.smil,,True,0,1,央广购物精选,体验频道,False,True,True
01010001000000050000000000000437,20,igmp://239.3.1.222:8001,True,,rtsp://61.135.88.136/PLTV/88888892/224/3221226146/10000100000000060000000001189968_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,央广购物,体验频道,False,True,True
01010001000000050000000000000389,16,igmp://239.3.1.184:8001,True,igmp://239.3.1.184:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221226148/10000100000000060000000001234273_0.smil,,True,0,null,CCTV-16高清,CCTV频道,False,True,True
01010001000000050000000000000442,33,igmp://239.3.1.181:8001,True,igmp://239.3.1.181:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221226165/10000100000000060000000001234687_0.smil,,True,0,null,时尚购物,无分类,False,False,False
01010001000000050000000000000443,42,igmp://239.3.1.185:8001,True,igmp://239.3.1.185:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221226154/10000100000000060000000001234688_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,家有购物,体验频道,True,True,True
01010001000000050000000000000388,498,igmp://239.3.1.183:8001,True,igmp://239.3.1.183:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221226150/10000100000000060000000001234274_0.smil,,True,0,1,CCTV-16 4K,无分类,False,False,False
01010001000000050000000000000441,32,igmp://239.3.1.180:8001,True,igmp://239.3.1.180:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221226152/10000100000000060000000001234685_0.smil,,True,0,1,优购物,体验频道,True,True,True
01010001000000050000000000000460,66,igmp://239.3.1.125:8001,True,igmp://239.3.1.125:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221226160/10000100000000060000000001464323_0.smil,,True,0,1,睛彩竞技,体验频道,False,True,True
01010001000000050000000000000461,67,igmp://239.3.1.126:8001,True,igmp://239.3.1.126:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221226162/10000100000000060000000001464344_0.smil,,True,0,1,睛彩篮球,体验频道,False,True,True
01010001000000050000000000000462,68,igmp://239.3.1.127:8001,True,igmp://239.3.1.127:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221226175/10000100000000060000000001464349_0.smil,,True,0,1,睛彩羽毛球,体验频道,False,True,False
01010001000000050000000000000463,69,igmp://239.3.1.128:8001,True,igmp://239.3.1.128:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221226164/10000100000000060000000001464351_0.smil,,True,0,1,睛彩广场舞,体验频道,False,True,True
01010001000000050000000000000468,30,igmp://239.3.1.186:8001,True,igmp://239.3.1.186:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221226168/10000100000000060000000001558173_0.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,家有购物精选,体验频道,True,True,True
01010001000000050000000000004491,81,igmp://239.3.1.22:8001,False,igmp://239.3.1.22:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221226182/390398577.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,BRTV北京卫视超高清SDR,BRTV频道,False,True,False
01010001000000050000000000005492,421,igmp://239.3.1.118:8001,False,igmp://239.3.1.118:8001,rtsp://61.135.88.136/PLTV/88888892/224/3221226184/391328653.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,BRTV北京卫视超高清HDR,BRTV频道,False,True,False
00000001000000050000000000000603,62,igmp://239.3.1.201:8180,True,,rtsp://61.135.88.136/PLTV/88888892/224/3221226197/397709753.smil,,True,0,1,甘肃卫视高清,卫视频道,True,True,False
00000001000000050000000000000639,63,igmp://239.3.1.166:8188,True,,rtsp://61.135.88.136/PLTV/88888892/224/3221226192/400975121.smil,,True,0,1,西藏卫视高清,卫视频道,True,True,False
00000001000000050000000000000640,71,igmp://239.3.1.169:8212,False,,rtsp://61.135.88.136/PLTV/88888892/224/3221226190/400975111.smil,,True,0,1,宁夏卫视高清,卫视频道,False,True,False
00000001000000050000000000000641,64,igmp://239.3.1.167:8192,True,,rtsp://61.135.88.136/PLTV/88888892/224/3221226201/400975092.smil,,True,0,1,新疆卫视高清,卫视频道,True,True,False
00000001000000050000000000000642,65,igmp://239.3.1.168:8196,True,,rtsp://61.135.88.136/PLTV/88888892/224/3221226199/400975082.smil,,True,0,1,兵团卫视高清,卫视频道,True,True,False
00000001000000050000000000000645,405,igmp://239.3.1.112:3002,False,,rtsp://61.135.88.136/PLTV/88888892/224/3221226202/403519084.smil,,True,0,1,湖南卫视4K超高清,超高清频道,False,True,False
00000001000000050000000000000648,407,igmp://239.3.1.113:3003,False,,rtsp://61.135.88.136/PLTV/88888892/224/3221226207/403519600.smil,,True,0,1,江苏卫视4K超高清,超高清频道,False,True,False
00000001000000050000000000000650,410,igmp://239.3.1.114:3004,False,,rtsp://61.135.88.136/PLTV/88888892/224/3221226209/403519959.smil,,True,0,1,浙江卫视4K超高清,超高清频道,False,True,False
00000001000000050000000000000654,409,igmp://239.3.1.119:3006,False,,rtsp://61.135.88.136/PLTV/88888892/224/3221226211/403519965.smil,,True,0,1,东方卫视4K超高清,超高清频道,False,True,False
00000001000000050000000000000643,412,igmp://239.3.1.131:3001,False,,rtsp://61.135.88.136/PLTV/88888892/224/3221226204/403519606.smil,,True,0,1,四川卫视4K超高清,超高清频道,False,True,False
00000001000000050000000000000652,411,igmp://239.3.1.144:3005,False,,rtsp://61.135.88.136/PLTV/88888892/224/3221226206/403519612.smil,,True,0,1,山东卫视4K超高清,超高清频道,False,True,False
01010001000000050000000000007513,80,igmp://239.3.1.24:8001,True,,rtsp://61.135.88.136/PLTV/88888892/224/3221226210/406742223.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,证券服务,体验频道,False,True,True
01010001000000050000000000003488,349,igmp://239.3.1.25:8001,False,,rtsp://61.135.88.136/PLTV/88888892/224/3221226213/406750667.smil,"{'channelLogURL': None, 'positionX': 0, 'positionY': 0, 'interval': 0, 'beginTime': 'null', 'lasting': 'null'}",True,0,1,重温经典,无分类,False,True,True
00000001000000050000000000000636,406,igmp://239.3.1.27:2000,False,,rtsp://61.135.88.136/PLTV/88888892/224/3221226215/407059592.smil,,True,0,1,广东卫视4K超高清,超高清频道,False,True,True
00000001000000050000000000000638,408,igmp://239.3.1.28:2000,False,,rtsp://61.135.88.136/PLTV/88888892/224/3221226212/407058192.smil,,True,0,1,深圳卫视4K超高清,超高清频道,False,True,True
